CId,SId,Year,Cost,Num
20,727,2019,1800000,12
9,732,2019,1200000,8
19,735,2019,1200000,8
27,737,2019,1200000,8
23,739,2019,1200000,8
12,745,2019,1200000,8
30,746,2019,1500000,10
19,752,2019,1200000,8
21,755,2019,1800000,12
8,759,2019,1800000,12
22,764,2019,1800000,12
1,765,2019,1200000,8
23,767,2019,1200000,8
6,782,2019,1800000,12
16,785,2019,1500000,10
17,786,2019,1500000,10
25,790,2019,1800000,12
23,800,2019,1200000,8
22,801,2019,1800000,12
15,802,2019,1800000,12
15,803,2019,1800000,12
10,804,2019,1500000,10
7,808,2019,1800000,12
19,817,2019,1200000,8
6,822,2019,1800000,12
15,826,2019,1800000,12
6,827,2019,1800000,12
19,833,2019,1200000,8
26,843,2019,1800000,12
29,850,2019,1500000,10
23,851,2019,1200000,8
9,854,2019,1200000,8
26,863,2019,1800000,12
9,867,2019,1200000,8
28,868,2019,1800000,12
21,870,2019,1800000,12
30,881,2019,1500000,10
22,883,2019,1800000,12
14,894,2019,1500000,10
17,898,2019,1500000,10
17,903,2019,1500000,10
12,904,2019,1200000,8
23,905,2019,1200000,8
22,915,2019,1800000,12
28,921,2019,1800000,12
27,928,2019,1200000,8
10,931,2019,1500000,10
15,932,2019,1800000,12
3,941,2019,1200000,8
8,949,2019,1800000,12
27,954,2019,1200000,8
5,956,2019,1500000,10
17,961,2019,1500000,10
28,965,2019,1800000,12
23,986,2019,1200000,8
22,990,2019,1800000,12
5,994,2019,1500000,10
27,998,2019,1200000,8
10,1001,2019,1500000,10
22,1002,2019,1800000,12
25,1011,2019,1800000,12
6,1017,2019,1800000,12
30,1025,2019,1500000,10
24,1026,2019,1200000,8
24,1028,2019,1200000,8
27,1029,2019,1200000,8
15,1030,2019,1800000,12
24,1036,2019,1200000,8
5,1041,2019,1500000,10
12,1043,2019,1200000,8
10,1046,2019,1500000,10
13,1052,2019,1800000,12
2,1053,2019,1200000,8
12,1054,2019,1200000,8
16,1061,2019,1500000,10
10,1068,2019,1500000,10
10,1077,2019,1500000,10
20,1078,2019,1800000,12
15,1083,2019,1800000,12
20,1084,2019,1800000,12
7,1087,2019,1800000,12
19,1093,2019,1200000,8
9,1095,2019,1200000,8
1,1096,2019,1200000,8
29,1102,2019,1500000,10
13,1106,2019,1800000,12
1,1109,2019,1200000,8
13,1119,2019,1800000,12
7,1126,2019,1800000,12
2,1129,2019,1200000,8
27,1138,2019,1200000,8
5,1161,2019,1500000,10
22,1167,2019,1800000,12
12,1169,2019,1200000,8
4,1173,2019,1800000,12
7,1182,2019,1800000,12
19,1183,2019,1200000,8
11,1186,2019,1200000,8
22,1187,2019,1800000,12
19,1195,2019,1200000,8
11,1196,2019,1200000,8
13,1198,2019,1800000,12
1,1199,2019,1200000,8
24,1201,2019,1200000,8
26,1203,2019,1800000,12
8,1204,2019,1800000,12
2,1205,2019,1200000,8
21,1210,2019,1800000,12
5,1214,2019,1500000,10
4,1216,2019,1800000,12
4,1219,2019,1800000,12
22,1222,2019,1800000,12
21,1224,2019,1800000,12
7,1225,2019,1800000,12
8,1231,2019,1800000,12
30,1234,2019,1500000,10
14,1239,2019,1500000,10
6,1244,2019,1800000,12
13,1247,2019,1800000,12
1,1248,2019,1200000,8
30,1251,2019,1500000,10
19,1254,2019,1200000,8
21,1261,2019,1800000,12
16,1262,2019,1500000,10
22,1269,2019,1800000,12
4,1275,2019,1800000,12
25,1278,2019,1800000,12
18,1280,2019,1800000,12
14,1286,2019,1500000,10
7,1289,2019,1800000,12
11,1294,2019,1200000,8
21,1296,2019,1800000,12
28,1307,2019,1800000,12
21,1311,2019,1800000,12
10,1316,2019,1500000,10
28,1318,2019,1800000,12
25,1320,2019,1800000,12
15,1321,2019,1800000,12
23,1329,2019,1200000,8
24,1347,2019,1200000,8
12,1354,2019,1200000,8
16,1355,2019,1500000,10
16,1358,2019,1500000,10
16,1359,2019,1500000,10
6,1365,2019,1800000,12
12,1383,2019,1200000,8
5,1392,2019,1500000,10
16,1396,2019,1500000,10
25,1406,2019,1800000,12
11,1414,2019,1200000,8
7,1415,2019,1800000,12
8,1417,2019,1800000,12
7,1420,2019,1800000,12
19,1423,2019,1200000,8
11,1427,2019,1200000,8
26,1443,2019,1800000,12
27,1446,2019,1200000,8
4,1452,2019,1800000,12
25,1462,2019,1800000,12
27,1465,2019,1200000,8
8,1474,2019,1800000,12
21,1479,2019,1800000,12
17,1484,2019,1500000,10
26,1495,2019,1800000,12
18,1499,2019,1800000,12
3,1511,2019,1200000,8
14,1522,2019,1500000,10
2,1530,2019,1200000,8
14,1531,2019,1500000,10
15,1533,2019,1800000,12
20,1535,2019,1800000,12
28,1546,2019,1800000,12
25,1547,2019,1800000,12
10,1549,2019,1500000,10
28,1554,2019,1800000,12
24,1556,2019,1200000,8
12,1557,2019,1200000,8
18,1559,2019,1800000,12
10,1562,2019,1500000,10
9,1564,2019,1200000,8
16,1571,2019,1500000,10
25,1583,2019,1800000,12
27,1589,2019,1200000,8
27,1590,2019,1200000,8
18,1592,2019,1800000,12
3,1593,2019,1200000,8
30,1602,2019,1500000,10
3,1609,2019,1200000,8
26,1611,2019,1800000,12
27,1612,2019,1200000,8
2,1615,2019,1200000,8
8,1629,2019,1800000,12
25,1630,2019,1800000,12
11,1639,2019,1200000,8
2,1652,2019,1200000,8
23,1660,2019,1200000,8
16,1665,2019,1500000,10
24,1669,2019,1200000,8
22,1681,2019,1800000,12
1,1685,2019,1200000,8
11,1702,2019,1200000,8
17,1703,2019,1500000,10
6,1705,2019,1800000,12
11,1722,2019,1200000,8
17,1727,2019,1500000,10
11,1728,2019,1200000,8
4,1737,2019,1800000,12
26,1743,2019,1800000,12
10,1744,2019,1500000,10
9,1750,2019,1200000,8
18,1760,2019,1800000,12
3,1764,2019,1200000,8
12,1777,2019,1200000,8
9,1789,2019,1200000,8
21,1801,2019,1800000,12
28,1821,2019,1800000,12
2,1835,2019,1200000,8
25,1839,2019,1800000,12
5,1841,2019,1500000,10
25,1846,2019,1800000,12
11,1847,2019,1200000,8
12,1850,2019,1200000,8
18,1852,2019,1800000,12
21,1853,2019,1800000,12
20,1857,2019,1800000,12
1,1863,2019,1200000,8
25,1866,2019,1800000,12
22,1872,2019,1800000,12
12,1873,2019,1200000,8
19,1875,2019,1200000,8
7,1877,2019,1800000,12
21,1884,2019,1800000,12
10,1885,2019,1500000,10
19,1891,2019,1200000,8
30,1893,2019,1500000,10
3,1901,2019,1200000,8
13,1904,2019,1800000,12
18,1914,2019,1800000,12
29,1916,2019,1500000,10
27,1919,2019,1200000,8
9,1928,2019,1200000,8
11,1937,2019,1200000,8
5,1941,2019,1500000,10
28,1945,2019,1800000,12
4,1946,2019,1800000,12
3,1950,2019,1200000,8
17,1951,2019,1500000,10
3,1954,2019,1200000,8
20,1955,2019,1800000,12
13,1957,2019,1800000,12
2,1959,2019,1200000,8
27,1968,2019,1200000,8
19,1974,2019,1200000,8
10,1978,2019,1500000,10
21,1980,2019,1800000,12
30,1981,2019,1500000,10
1,1983,2019,1200000,8
11,1994,2019,1200000,8
28,1995,2019,1800000,12
22,2014,2019,1800000,12
23,2016,2019,1200000,8
22,2020,2019,1800000,12
1,2034,2019,1200000,8
9,2038,2019,1200000,8
6,2041,2019,1800000,12
4,2044,2019,1800000,12
29,2049,2019,1500000,10
11,2050,2019,1200000,8
9,2052,2019,1200000,8
3,2053,2019,1200000,8
27,2054,2019,1200000,8
27,2059,2019,1200000,8
24,2065,2019,1200000,8
15,2072,2019,1800000,12
6,2074,2019,1800000,12
7,2077,2019,1800000,12
24,2084,2019,1200000,8
16,2088,2019,1500000,10
25,2101,2019,1800000,12
3,2102,2019,1200000,8
17,2109,2019,1500000,10
9,2112,2019,1200000,8
13,2114,2019,1800000,12
21,2115,2019,1800000,12
5,2123,2019,1500000,10
20,2124,2019,1800000,12
2,2133,2019,1200000,8
15,2134,2019,1800000,12
6,2138,2019,1800000,12
12,2139,2019,1200000,8
8,2142,2019,1800000,12
12,2144,2019,1200000,8
3,2145,2019,1200000,8
3,2146,2019,1200000,8
23,2147,2019,1200000,8
10,2151,2019,1500000,10
11,2152,2019,1200000,8
20,2153,2019,1800000,12
29,2155,2019,1500000,10
4,2158,2019,1800000,12
21,2161,2019,1800000,12
21,2162,2019,1800000,12
25,2177,2019,1800000,12
18,2179,2019,1800000,12
25,2182,2019,1800000,12
7,2183,2019,1800000,12
12,2193,2019,1200000,8
30,2195,2019,1500000,10
13,2206,2019,1800000,12
30,2215,2019,1500000,10
23,2220,2019,1200000,8
6,2225,2019,1800000,12
25,2229,2019,1800000,12
20,2235,2019,1800000,12
5,2247,2019,1500000,10
2,2248,2019,1200000,8
28,2250,2019,1800000,12
13,2253,2019,1800000,12
27,2257,2019,1200000,8
13,2260,2019,1800000,12
29,2269,2019,1500000,10
18,2272,2019,1800000,12
14,2277,2019,1500000,10
24,2278,2019,1200000,8
28,2284,2019,1800000,12
5,2286,2019,1500000,10
11,2292,2019,1200000,8
11,2297,2019,1200000,8
17,2301,2019,1500000,10
2,2308,2019,1200000,8
9,2309,2019,1200000,8
15,2312,2019,1800000,12
8,2313,2019,1800000,12
15,2318,2019,1800000,12
5,2321,2019,1500000,10
27,2327,2019,1200000,8
23,2328,2019,1200000,8
19,2333,2019,1200000,8
9,2339,2019,1200000,8
8,2345,2019,1800000,12
17,2351,2019,1500000,10
18,2355,2019,1800000,12
17,2357,2019,1500000,10
28,2361,2019,1800000,12
14,2362,2019,1500000,10
5,2366,2019,1500000,10
25,2370,2019,1800000,12
23,2378,2019,1200000,8
3,2379,2019,1200000,8
7,2381,2019,1800000,12
2,2382,2019,1200000,8
30,2392,2019,1500000,10
14,2394,2019,1500000,10
16,2395,2019,1500000,10
2,2397,2019,1200000,8
29,2409,2019,1500000,10
12,2415,2019,1200000,8
28,2419,2019,1800000,12
18,2420,2019,1800000,12
18,2422,2019,1800000,12
24,2425,2019,1200000,8
22,2427,2019,1800000,12
24,2432,2019,1200000,8
19,2437,2019,1200000,8
8,2452,2019,1800000,12
14,2458,2019,1500000,10
25,2459,2019,1800000,12
21,2467,2019,1800000,12
28,2480,2019,1800000,12
24,2483,2019,1200000,8
6,2484,2019,1800000,12
12,2485,2019,1200000,8
18,2487,2019,1800000,12
3,2488,2019,1200000,8
27,2492,2019,1200000,8
9,2493,2019,1200000,8
10,2499,2019,1500000,10
23,2501,2019,1200000,8
24,2502,2019,1200000,8
17,2512,2019,1500000,10
2,2513,2019,1200000,8
4,2521,2019,1800000,12
18,2522,2019,1800000,12
16,2526,2019,1500000,10
19,2529,2019,1200000,8
16,2532,2019,1500000,10
15,2533,2019,1800000,12
14,2540,2019,1500000,10
15,2541,2019,1800000,12
5,2557,2019,1500000,10
21,2559,2019,1800000,12
6,2560,2019,1800000,12
7,2563,2019,1800000,12
17,2564,2019,1500000,10
4,2566,2019,1800000,12
9,2570,2019,1200000,8
16,2575,2019,1500000,10
8,2581,2019,1800000,12
26,2596,2019,1800000,12
27,2597,2019,1200000,8
17,2601,2019,1500000,10
2,2602,2019,1200000,8
26,2614,2019,1800000,12
7,2616,2019,1800000,12
1,2620,2019,1200000,8
11,2649,2019,1200000,8
18,2653,2019,1800000,12
24,2658,2019,1200000,8
1,2663,2019,1200000,8
20,2667,2019,1800000,12
15,2673,2019,1800000,12
10,2677,2019,1500000,10
14,2684,2019,1500000,10
8,2692,2019,1800000,12
5,2696,2019,1500000,10
25,2700,2019,1800000,12
24,2706,2019,1200000,8
22,2713,2019,1800000,12
16,2716,2019,1500000,10
24,2717,2019,1200000,8
12,2721,2019,1200000,8
18,2723,2019,1800000,12
6,2734,2019,1800000,12
27,2746,2019,1200000,8
22,2751,2019,1800000,12
14,2754,2019,1500000,10
21,2761,2019,1800000,12
22,2763,2019,1800000,12
28,2764,2019,1800000,12
6,2765,2019,1800000,12
12,2770,2019,1200000,8
15,2776,2019,1800000,12
9,2781,2019,1200000,8
20,2782,2019,1800000,12
5,2789,2019,1500000,10
1,2796,2019,1200000,8
22,2797,2019,1800000,12
4,2806,2019,1800000,12
15,2807,2019,1800000,12
16,2808,2019,1500000,10
24,2810,2019,1200000,8
10,2822,2019,1500000,10
7,2824,2019,1800000,12
13,2828,2019,1800000,12
20,2829,2019,1800000,12
30,2830,2019,1500000,10
23,2831,2019,1200000,8
22,2832,2019,1800000,12
4,2834,2019,1800000,12
5,2835,2019,1500000,10
20,2842,2019,1800000,12
26,2843,2019,1800000,12
18,2847,2019,1800000,12
26,2849,2019,1800000,12
23,2850,2019,1200000,8
23,2852,2019,1200000,8
9,2856,2019,1200000,8
28,2859,2019,1800000,12
20,2864,2019,1800000,12
13,2871,2019,1800000,12
17,2886,2019,1500000,10
9,2888,2019,1200000,8
3,2908,2019,1200000,8
30,2910,2019,1500000,10
29,2915,2019,1500000,10
4,2918,2019,1800000,12
5,2919,2019,1500000,10
11,2922,2019,1200000,8
19,2926,2019,1200000,8
13,2937,2019,1800000,12
2,2941,2019,1200000,8
24,2942,2019,1200000,8
26,2945,2019,1800000,12
26,2950,2019,1800000,12
15,2951,2019,1800000,12
15,2954,2019,1800000,12
11,2957,2019,1200000,8
3,2961,2019,1200000,8
29,2980,2019,1500000,10
6,2984,2019,1800000,12
27,2985,2019,1200000,8
2,2991,2019,1200000,8
20,2998,2019,1800000,12
25,3004,2019,1800000,12
30,3008,2019,1500000,10
8,3010,2019,1800000,12
25,3017,2019,1800000,12
8,3019,2019,1800000,12
22,3026,2019,1800000,12
11,3028,2019,1200000,8
26,3032,2019,1800000,12
16,3039,2019,1500000,10
17,3050,2019,1500000,10
15,3054,2019,1800000,12
19,3056,2019,1200000,8
6,3063,2019,1800000,12
22,3067,2019,1800000,12
19,3077,2019,1200000,8
4,3078,2019,1800000,12
15,3079,2019,1800000,12
2,3081,2019,1200000,8
1,3083,2019,1200000,8
25,3084,2019,1800000,12
30,3086,2019,1500000,10
21,3089,2019,1800000,12
30,3090,2019,1500000,10
1,3092,2019,1200000,8
27,3094,2019,1200000,8
9,3096,2019,1200000,8
9,3099,2019,1200000,8
18,3104,2019,1800000,12
6,3107,2019,1800000,12
11,3108,2019,1200000,8
14,3113,2019,1500000,10
16,3126,2019,1500000,10
5,3127,2019,1500000,10
16,3128,2019,1500000,10
30,3132,2019,1500000,10
1,3143,2019,1200000,8
10,3144,2019,1500000,10
2,3154,2019,1200000,8
25,3168,2019,1800000,12
1,3180,2019,1200000,8
29,3185,2019,1500000,10
14,3188,2019,1500000,10
4,3190,2019,1800000,12
23,3193,2019,1200000,8
1,3198,2019,1200000,8
11,3199,2019,1200000,8
13,3203,2019,1800000,12
4,3209,2019,1800000,12
15,3210,2019,1800000,12
8,3212,2019,1800000,12
20,3219,2019,1800000,12
20,3224,2019,1800000,12
13,3228,2019,1800000,12
7,3230,2019,1800000,12
9,3233,2019,1200000,8
15,3235,2019,1800000,12
24,3242,2019,1200000,8
1,3243,2019,1200000,8
14,3250,2019,1500000,10
23,3256,2019,1200000,8
30,3259,2019,1500000,10
10,3262,2019,1500000,10
14,3265,2019,1500000,10
24,3269,2019,1200000,8
18,3272,2019,1800000,12
7,3288,2019,1800000,12
2,3296,2019,1200000,8
14,3300,2019,1500000,10
28,3302,2019,1800000,12
30,3307,2019,1500000,10
7,3317,2019,1800000,12
25,3324,2019,1800000,12
7,3325,2019,1800000,12
13,3326,2019,1800000,12
8,3327,2019,1800000,12
10,3328,2019,1500000,10
24,3331,2019,1200000,8
8,3343,2019,1800000,12
19,3345,2019,1200000,8
3,3352,2019,1200000,8
28,3356,2019,1800000,12
19,3360,2019,1200000,8
6,3363,2019,1800000,12
1,3368,2019,1200000,8
3,3369,2019,1200000,8
4,3371,2019,1800000,12
29,3372,2019,1500000,10
7,3376,2019,1800000,12
7,3390,2019,1800000,12
13,3392,2019,1800000,12
28,3395,2019,1800000,12
7,3398,2019,1800000,12
6,3399,2019,1800000,12
20,3400,2019,1800000,12
21,3407,2019,1800000,12
18,3410,2019,1800000,12
22,3413,2019,1800000,12
17,3418,2019,1500000,10
17,3420,2019,1500000,10
11,3424,2019,1200000,8
6,3428,2019,1800000,12
23,3435,2019,1200000,8
24,3438,2019,1200000,8
14,3440,2019,1500000,10
14,3442,2019,1500000,10
18,3443,2019,1800000,12
28,3444,2019,1800000,12
12,3447,2019,1200000,8
13,3448,2019,1800000,12
10,3449,2019,1500000,10
28,3452,2019,1800000,12
10,3459,2019,1500000,10
10,3464,2019,1500000,10
13,3469,2019,1800000,12
1,3475,2019,1200000,8
17,3478,2019,1500000,10
15,3480,2019,1800000,12
24,3482,2019,1200000,8
26,3484,2019,1800000,12
30,3488,2019,1500000,10
2,3492,2019,1200000,8
9,3493,2019,1200000,8
2,3500,2019,1200000,8
29,3503,2019,1500000,10
26,3504,2019,1800000,12
14,3509,2019,1500000,10
7,3512,2019,1800000,12
24,3516,2019,1200000,8
26,3519,2019,1800000,12
15,3532,2019,1800000,12
28,3539,2019,1800000,12
16,3545,2019,1500000,10
7,3546,2019,1800000,12
1,3557,2019,1200000,8
27,3560,2019,1200000,8
19,3568,2019,1200000,8
30,3589,2019,1500000,10
17,3593,2019,1500000,10
12,3595,2019,1200000,8
19,3598,2019,1200000,8
21,3600,2019,1800000,12
29,3604,2019,1500000,10
2,3606,2019,1200000,8
26,3610,2019,1800000,12
2,3611,2019,1200000,8
1,3612,2019,1200000,8
3,3613,2019,1200000,8
20,3621,2019,1800000,12
8,3627,2019,1800000,12
30,3628,2019,1500000,10
28,3636,2019,1800000,12
1,3642,2019,1200000,8
16,3649,2019,1500000,10
30,3652,2019,1500000,10
14,3657,2019,1500000,10
22,3664,2019,1800000,12
26,3667,2019,1800000,12
5,3673,2019,1500000,10
13,3678,2019,1800000,12
19,3690,2019,1200000,8
13,3691,2019,1800000,12
30,3692,2019,1500000,10
23,3696,2019,1200000,8
9,3698,2019,1200000,8
6,3704,2019,1800000,12
4,3706,2019,1800000,12
8,3707,2019,1800000,12
1,3709,2019,1200000,8
22,3710,2019,1800000,12
26,3712,2019,1800000,12
29,3718,2019,1500000,10
8,3720,2019,1800000,12
8,3724,2019,1800000,12
16,3725,2019,1500000,10
29,3736,2019,1500000,10
20,3744,2019,1800000,12
11,3747,2019,1200000,8
29,3748,2019,1500000,10
5,3750,2019,1500000,10
6,3753,2019,1800000,12
3,3760,2019,1200000,8
21,3763,2019,1800000,12
17,3771,2019,1500000,10
19,3777,2019,1200000,8
21,3778,2019,1800000,12
7,3779,2019,1800000,12
15,3790,2019,1800000,12
25,3803,2019,1800000,12
5,3814,2019,1500000,10
30,3815,2019,1500000,10
6,3826,2019,1800000,12
13,3827,2019,1800000,12
19,3828,2019,1200000,8
3,3829,2019,1200000,8
2,3835,2019,1200000,8
12,3846,2019,1200000,8
20,3847,2019,1800000,12
8,3848,2019,1800000,12
9,3851,2019,1200000,8
25,3856,2019,1800000,12
8,3863,2019,1800000,12
27,3864,2019,1200000,8
4,3866,2019,1800000,12
27,3874,2019,1200000,8
1,3875,2019,1200000,8
22,3887,2019,1800000,12
26,3890,2019,1800000,12
26,3902,2019,1800000,12
29,3906,2019,1500000,10
13,3909,2019,1800000,12
6,3915,2019,1800000,12
17,3916,2019,1500000,10
9,3922,2019,1200000,8
27,3924,2019,1200000,8
20,3927,2019,1800000,12
30,3930,2019,1500000,10
13,3931,2019,1800000,12
19,3934,2019,1200000,8
4,3950,2019,1800000,12
15,3952,2019,1800000,12
3,3955,2019,1200000,8
12,3964,2019,1200000,8
12,3968,2019,1200000,8
23,3976,2019,1200000,8
21,3979,2019,1800000,12
18,3980,2019,1800000,12
3,3983,2019,1200000,8
1,3985,2019,1200000,8
29,3990,2019,1500000,10
12,3994,2019,1200000,8
14,3997,2019,1500000,10
4,3998,2019,1800000,12
10,4002,2019,1500000,10
24,4006,2019,1200000,8
21,4007,2019,1800000,12
12,4008,2019,1200000,8
29,4009,2019,1500000,10
6,4013,2019,1800000,12
12,4014,2019,1200000,8
23,4015,2019,1200000,8
24,4017,2019,1200000,8
13,4028,2019,1800000,12
24,4030,2019,1200000,8
20,4031,2019,1800000,12
10,4032,2019,1500000,10
26,4039,2019,1800000,12
1,4040,2019,1200000,8
7,4042,2019,1800000,12
14,4049,2019,1500000,10
20,4050,2019,1800000,12
19,4064,2019,1200000,8
23,4067,2019,1200000,8
9,4068,2019,1200000,8
23,4069,2019,1200000,8
7,4078,2019,1800000,12
16,4084,2019,1500000,10
24,4087,2019,1200000,8
4,4088,2019,1800000,12
1,4090,2019,1200000,8
21,4099,2019,1800000,12
9,4106,2019,1200000,8
8,4112,2019,1800000,12
14,2,2020,2000000,12
10,3,2020,1800000,10
29,8,2020,2000000,12
1,13,2020,2000000,12
10,26,2020,1800000,10
2,29,2020,1500000,8
24,35,2020,1800000,10
29,39,2020,2000000,12
26,43,2020,1500000,8
14,44,2020,2000000,12
4,46,2020,1500000,8
20,48,2020,1800000,10
11,52,2020,2000000,12
3,55,2020,2000000,12
18,70,2020,1500000,8
21,77,2020,1500000,8
16,82,2020,1500000,8
4,86,2020,1500000,8
27,89,2020,1800000,10
10,94,2020,1800000,10
7,109,2020,1500000,8
29,112,2020,2000000,12
28,113,2020,1500000,8
10,119,2020,1800000,10
27,121,2020,1800000,10
18,122,2020,1500000,8
14,126,2020,2000000,12
10,139,2020,1800000,10
27,145,2020,1800000,10
18,151,2020,1500000,8
24,154,2020,1800000,10
10,155,2020,1800000,10
18,166,2020,1500000,8
25,167,2020,1800000,10
5,169,2020,1500000,8
25,184,2020,1800000,10
19,187,2020,2000000,12
13,189,2020,1500000,8
3,191,2020,2000000,12
11,197,2020,2000000,12
10,203,2020,1800000,10
30,219,2020,1500000,8
23,222,2020,1500000,8
1,228,2020,2000000,12
16,229,2020,1500000,8
21,230,2020,1500000,8
30,233,2020,1500000,8
11,247,2020,2000000,12
27,248,2020,1800000,10
27,250,2020,1800000,10
9,253,2020,1800000,10
24,254,2020,1800000,10
25,255,2020,1800000,10
3,259,2020,2000000,12
8,260,2020,1500000,8
22,262,2020,1800000,10
19,263,2020,2000000,12
11,265,2020,2000000,12
8,275,2020,1500000,8
15,285,2020,1800000,10
16,286,2020,1500000,8
8,294,2020,1500000,8
20,295,2020,1800000,10
5,296,2020,1500000,8
4,306,2020,1500000,8
4,307,2020,1500000,8
12,320,2020,1500000,8
1,324,2020,2000000,12
27,326,2020,1800000,10
1,330,2020,2000000,12
25,331,2020,1800000,10
12,335,2020,1500000,8
29,337,2020,2000000,12
7,341,2020,1500000,8
26,352,2020,1500000,8
30,362,2020,1500000,8
28,365,2020,1500000,8
4,371,2020,1500000,8
27,374,2020,1800000,10
2,376,2020,1500000,8
28,378,2020,1500000,8
12,387,2020,1500000,8
23,390,2020,1500000,8
22,398,2020,1800000,10
8,405,2020,1500000,8
11,407,2020,2000000,12
16,413,2020,1500000,8
17,416,2020,2000000,12
25,423,2020,1800000,10
27,425,2020,1800000,10
5,426,2020,1500000,8
14,427,2020,2000000,12
7,441,2020,1500000,8
25,453,2020,1800000,10
9,456,2020,1800000,10
24,458,2020,1800000,10
30,461,2020,1500000,8
18,465,2020,1500000,8
11,472,2020,2000000,12
22,479,2020,1800000,10
4,482,2020,1500000,8
14,485,2020,2000000,12
25,487,2020,1800000,10
24,490,2020,1800000,10
2,491,2020,1500000,8
15,492,2020,1800000,10
10,497,2020,1800000,10
14,501,2020,2000000,12
